,id,title,tags,poster_path,genres,vote_average
2469,19185,Night of the Living Dead,"['horror'] ['patricia tallman', 'tony todd', 'tom towles'] ['tom savini'] remake attack zombie chainsaw",/isp4lCv08asTPNvv8Xe8oQK293n.jpg,['Horror'],6.7
2470,4497,Viridiana,"['drama'] ['silvia pinal', 'francisco rabal', 'fernando rey'] ['luis buñuel'] spain rape nun faith wine devoutness orphan guilt mothersuperior convent novice vow cryingbaby",/9dIyUHjL2qqbVaoeQdfjsbw8Jox.jpg,['Drama'],7.6
2471,15371,Lupin the Third: The Castle of Cagliostro,"['adventure', 'animation', 'comedy'] ['yasuo yamada', 'eiko masuyama', 'kiyoshi kobayashi'] ['hayao miyazaki'] clocktower casino treasure castle count manga basedoncomic thief counterfeit counterfeitmoney",/dN1InfPfmgxLwxirsR0SBXRydm9.jpg,"['Adventure', 'Animation', 'Comedy']",7.5
2472,11044,Arizona Dream,"['fantasy', 'comedy', 'drama', 'romance'] ['johnny depp', 'jerry lewis', 'faye dunaway'] ['emir kusturica'] flying arizona cardealer americandream self-discovery",/xhkLDOOE8eTBtky7bLD9YBiklBa.jpg,"['Fantasy', 'Comedy', 'Drama', 'Romance']",7.2
2473,13763,Purple Rain,"['drama', 'music', 'romance'] ['prince', 'apollonia kotero', 'morris day'] ['albert magnoli'] suicideattempt popstar aspiringsinger",/epUyAfIgsrpIcY0qi6dhnay5rpl.jpg,"['Drama', 'Music', 'Romance']",6.6
2474,10498,Point of No Return,"['crime', 'drama', 'thriller'] ['bridget fonda', 'gabriel byrne', 'dermot mulroney'] ['john badham'] assassin deathpenalty doomedman lethalinjection",/kOfSTm2cftavsyB49amnhW3is9y.jpg,"['Crime', 'Drama', 'Thriller']",6.0
2475,16391,Black Narcissus,"['drama'] ['deborah kerr', 'david farrar', 'flora robson'] ['emeric pressburger', 'michael powell'] christian",/wJ9HK1V9fs8v3fqRwQ0FOGEvj1S.jpg,['Drama'],7.7
2476,10734,Escape from Alcatraz,"['crime', 'drama'] ['clint eastwood', 'patrick mcgoohan', 'roberts blossom'] ['don siegel'] prison basedonnovel island mouse alcatraz biography prisonwarden escapeeconvict pubichair escapefromprison dummy inmate nudefight 1960s",/lBAxIEywz3KfzXimn9qHBArLHU8.jpg,"['Crime', 'Drama']",7.3
2477,809,Shrek 2,"['adventure', 'animation', 'comedy', 'family', 'fantasy'] ['mike myers', 'eddie murphy', 'cameron diaz'] ['andrew adamson', 'kelly asbury', 'conrad vernon'] prison magic liberation honeymoon parents-in-law kingdom enchantment dancingscene transformation fairy-talefigure",/akWDA0BMVYK4OTM92T5i91DYnsT.jpg,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",6.7
2478,435,The Day After Tomorrow,"['action', 'adventure', 'science fiction', 'thriller'] ['dennis quaid', 'jake gyllenhaal', 'emmy rossum'] ['roland emmerich'] savingtheworld library cataclysm climatechange greenhouseeffect tornado twister hurricane hail temperaturedrop iceage polarzone meteorology gulfstream barrierice icemelting thirdworld exodus evacuation climate government snow losangeles scientist doomsday antarctic disastermovie",/pRmpaFjtegy8PnUvSBDyT9dm7c.jpg,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",6.2
2479,4599,Raising Helen,"['drama', 'comedy', 'romance'] ['kate hudson', 'john corbett', 'joan cusack'] ['garry marshall'] newyork pastor worldoffasion lossofparents mannequin fashiondesigner familyrelationships",/oROgudstoH3i4KyI5ZJbBVW9mKK.jpg,"['Drama', 'Comedy', 'Romance']",5.9
2480,12657,Soul Plane,"['romance', 'comedy'] ['tom arnold', 'kevin hart', 'method man'] ['jessy terrero'] blackpeople hip-hop nightclub airplane chaos champagne",/p6KICx848FEcsblVptyga3E7qO5.jpg,"['Romance', 'Comedy']",4.7
2481,13193,Saved!,"['comedy', 'drama'] ['jena malone', 'mandy moore', 'macaulay culkin'] ['brian dannelly'] christianity gay comingout independentfilm comingofage lgbtchild",/sh61XwFfemE6MrDzAVNpJb6ZRgR.jpg,"['Comedy', 'Drama']",6.3
2482,673,Harry Potter and the Prisoner of Azkaban,"['adventure', 'fantasy', 'family'] ['daniel radcliffe', 'rupert grint', 'emma watson'] ['alfonso cuarón'] flying traitor magic cuttingthecord childhero broom sorcerer'sapprentice schoolofwitchcraft griffon blackmagic timetravel bestfriend werewolf dark muggle aftercreditsstinger",/jUFjMoLh8T2CWzHUSjKCojI5SHu.jpg,"['Adventure', 'Fantasy', 'Family']",7.7
2483,16617,Mindhunters,"['mystery', 'thriller', 'crime'] ['ll cool j', 'jonny lee miller', 'kathryn morris'] ['renny harlin'] fbi island serialkiller seriesofmurders",/bnGrgK00xeMs85ae5BTOlJjnKTR.jpg,"['Mystery', 'Thriller', 'Crime']",6.3
2484,246,Zatoichi,"['adventure', 'drama', 'action'] ['takeshi kitano', 'tadanobu asano', 'michiyo ohkusu'] ['takeshi kitano'] japan martialarts samurai blackmail sword geisha revenge blood violence",/xNFaRG30R3IiVFMgX8X8kAFGxCP.jpg,"['Adventure', 'Drama', 'Action']",7.3
2485,2789,The Chronicles of Riddick,"['action', 'science fiction'] ['vin diesel', 'thandie newton', 'karl urban'] ['david twohy'] prison dystopia matteroflifeanddeath outerspace intergalactictravel",/hVAfGskQdktDwYTqrT7wY1f2M4y.jpg,"['Action', 'Science Fiction']",6.3
2486,8920,Garfield,"['animation', 'comedy', 'family'] ['bill murray', 'breckin meyer', 'jennifer love hewitt'] ['peter hewitt'] competition moderator lasagne garfield",/v6xvth8PjDG350ARG9H2sF7N3SF.jpg,"['Animation', 'Comedy', 'Family']",5.2
2487,9890,The Stepford Wives,"['action', 'comedy', 'science fiction'] ['nicole kidman', 'matthew broderick', 'bette midler'] ['frank oz'] android housewife transformation",/zyRTua3RVN3eLaIoXkdiy4XfF4s.jpg,"['Action', 'Comedy', 'Science Fiction']",5.4
2488,8193,Napoleon Dynamite,"['comedy'] ['jon heder', 'aaron ruell', 'jon gries'] ['jared hess'] underdog brotherbrotherrelationship idaho highschool chat independentfilm teenager schooldance socialoutcast aftercreditsstinger",/s0yuDUKiAJNl5XkO9OT4aFwnA3I.jpg,['Comedy'],6.7
2489,11546,Police Academy: Mission to Moscow,"['comedy', 'crime'] ['george gaynes', 'g. w. bailey', 'leslie easterbrook'] ['alan metter'] videogame mafia policeacademy moscow commandant",/mpUOqZcs7VVg9LrVPRZKAGPiTT2.jpg,"['Comedy', 'Crime']",4.1
2490,9372,Super Size Me,"['documentary', 'comedy', 'drama'] ['morgan spurlock', 'daryl isaacs', 'lisa ganjhu'] ['morgan spurlock'] experiment health junkfood foodindustry fastfood mcdonald'srestaurant",/9J2cYFtYRplFnHgn8V5ntCZEHut.jpg,"['Documentary', 'Comedy', 'Drama']",6.6
2491,662,La Jetée,"['romance', 'science fiction'] ['jean négroni', 'hélène chatelain', 'davos hanich'] ['chris marker'] paris dejavu atomkrieg airport experiment museum radioaktivity parisorly childhoodmemory timetravel survival nouvellevague short",/2woVot4i5Yo8RYyfnSgdhH7WEQZ.jpg,"['Romance', 'Science Fiction']",7.9
2492,15794,White Heat,"['crime', 'drama', 'thriller'] ['james cagney', 'virginia mayo', ""edmond o'brien""] ['raoul walsh'] prison undercoveragent mama'sboy psychopath heist ontherun shootout train gangster explosion killer inmate mothersonrelationship criminalgang prisonbreak filmnoir infiltrate unfaithfulwife",/iXZdq7gep9BLlHa9cyGW8X9M9S2.jpg,"['Crime', 'Drama', 'Thriller']",7.8
2493,12651,Memphis Belle,"['drama', 'war', 'action'] ['matthew modine', 'eric stoltz', 'tate donovan'] ['michael caton-jones'] worldwarii bomber dangeroflife mission soldier",/47LvV0urbkr8fEGEZHijD0GZReS.jpg,"['Drama', 'War', 'Action']",6.4
2494,9542,The Hitcher,"['action', 'horror', 'thriller'] ['c. thomas howell', 'rutger hauer', 'jennifer jason leigh'] ['robert harmon'] helicopter massmurder cop-killer paranoia highway sadism route66 carcrash suspense hitchhiker falseaccusations roadmovie",/pdPKlwAOX66Zqktp1amFooovAjT.jpg,"['Action', 'Horror', 'Thriller']",6.9
2495,136,Freaks,"['drama', 'horror'] ['harry earles', 'daisy earles', 'olga baclanova'] ['tod browning'] circus dwarves infidelity attemptedmurder clown beauty siamesetwins revenge midnightmovie newlywed bigotry disability sideshow toldinflashback speechimpediment trapezeartist stutterer armlesswoman midgets barebackrider leglessman poisoneddrink pseudo-hermaphrodite beardedlady microcephalics controversialfilm humanskeleton",/9hmmE4K6tOEXB1KeTajIC0pNta6.jpg,"['Drama', 'Horror']",7.7
2496,10204,Around the World in 80 Days,"['action', 'adventure', 'comedy'] ['jackie chan', 'steve coogan', 'cécile de france'] ['frank coraci'] paris londonengland newyork julesverne sanfrancisco istanbul hotairballoon journeyroundtheworld",/2glntoCztzLkfjajsJKNOSY0vpn.jpg,"['Action', 'Adventure', 'Comedy']",5.7
2497,9472,DodgeBall: A True Underdog Story,"['comedy'] ['vince vaughn', 'christine taylor', 'ben stiller'] ['rawson marshall thurber'] underdog competition bank bar ball cheerleader diet wife sport gymnasium pleite fitness-studio love mailorderbride cheerleading pirate aftercreditsstinger duringcreditsstinger",/sgTJCyuZSJJt9LatGHolpCpqg1m.jpg,['Comedy'],6.2
2498,594,The Terminal,"['comedy', 'drama'] ['tom hanks', 'catherine zeta-jones', 'stanley tucci'] ['steven spielberg'] newyork airport marriageproposal translation craftsman stewardess illegalimmigration languagebarrier jfkinternationalairport immigrationlaw fastfoodrestaurant securitycamera jazzmusician saxophonist autograph passport easterneurope friendship",/f4Dup6awDfDqAHKgWqNJ2HFw1qN.jpg,"['Comedy', 'Drama']",7.1
2499,12153,White Chicks,"['comedy'] ['shawn wayans', 'marlon wayans', 'jaime king'] ['keenen ivory wayans'] undercover fbi fishoutofwater highsociety buddycop crossdressing",/hT4PEPFW3dQG7N5LZe5b2qYHCU0.jpg,['Comedy'],6.3
2500,11036,The Notebook,"['romance', 'drama'] ['rachel mcadams', 'ryan gosling', 'gena rowlands'] ['nick cassavetes'] poem river sadness fight loveofone'slife dementia class secretlove tears candle mailbox",/gMfstesBXKdsHToAUXVPHujUDfb.jpg,"['Romance', 'Drama']",7.7
2501,1997,Two Brothers,"['adventure', 'drama', 'family'] ['maï anh le', 'guy pearce', 'oanh nguyen'] ['jean-jacques annaud'] brotherbrotherrelationship lossofbrother cambodia chase tiger governor royalty travellingcircus archaeologist",/2hPS88Tel8UHkCMMbvB700wUzbr.jpg,"['Adventure', 'Drama', 'Family']",6.9
2502,3293,Pirates of Silicon Valley,"['documentary', 'drama'] ['noah wyle', 'joey slotnick', 'j.g. hertzler'] ['martyn burke'] biography applecomputer billgates stevejobs microsoft",/62NXimypwBEiu9IS2Z6R5OI5Ncu.jpg,"['Documentary', 'Drama']",6.8
2503,10606,The Philadelphia Experiment,"['science fiction'] ['michael paré', 'nancy allen', 'eric christmas'] ['stewart raffill'] experiment intelligence timetravel aftermath biography suspense fallinginlove philadelphiaexperiment",/4J0n9oFLfdkcCA86bXCnViJKxzd.jpg,['Science Fiction'],6.1
2504,16136,Juice,"['action', 'crime', 'drama', 'thriller'] ['omar epps', 'tupac amaru shakur', 'khalil kain'] ['ernest r. dickerson'] streetgang blackpeople rapmusic hip-hop violence",/qBPi6CwrdVwdhYFURRkEmAcsRtv.jpg,"['Action', 'Crime', 'Drama', 'Thriller']",7.0
2505,6081,Revenge of the Pink Panther,"['action', 'comedy', 'crime', 'thriller'] ['peter sellers', 'andrew sachs', 'herbert lom'] ['blake edwards'] inspector",/rbSHQ2wslGEJHjN8Y7XpdKaihyR.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']",6.4
2506,2330,Taxi,"['action', 'comedy', 'crime'] ['samy naceri', 'frédéric diefenthal', 'marion cotillard'] ['gérard pirès'] taxi marseille taxidriver pizzadelivery pizzaboy policeofficer bankrobbery",/13vrEB6T3DuDz26rWAUfHZV0eSm.jpg,"['Action', 'Comedy', 'Crime']",6.5
2507,2334,Taxi 3,"['action', 'comedy'] ['samy naceri', 'frédéric diefenthal', 'marion cotillard'] ['gérard krawczyk'] robbery santaclaus armor disguise",/yPOg9szzJQpmX4bCP0xaKlo06z5.jpg,"['Action', 'Comedy']",5.5
2508,13398,Tokyo Godfathers,"['animation', 'drama'] ['aya okamoto', 'yoshiaki umegaki', 'toru emori'] ['satoshi kon'] holiday transvestism dragqueen baby tokyojapan alcoholic",/aY1q9dTGC8u8TUsAgnpJHsdAdJZ.jpg,"['Animation', 'Drama']",7.7
2509,10631,All of Me,"['fantasy', 'comedy', 'science fiction', 'romance'] ['steve martin', 'lily tomlin', 'victoria tennant'] ['carl reiner'] change guru",/k6z49N7FL8jlY0IG14wMmlOZFxa.jpg,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",6.4
2510,10780,Overboard,"['comedy', 'romance'] ['goldie hawn', 'kurt russell', 'edward herrmann'] ['garry marshall'] amnesia motherrole yacht son",/bqLXZlLJcsYDn7JZIAkYGnJAUeb.jpg,"['Comedy', 'Romance']",6.7
2511,29264,The Exterminating Angel,"['comedy', 'drama', 'fantasy'] ['silvia pinal', 'enrique rambal', 'claudio brook'] ['luis buñuel'] upperclass room sheep water guest quarantine surrealism lamb mansion pretension dinnerparty piano",/3Wi4kmomb2rx5Iz0ykYqajIjLE6.jpg,"['Comedy', 'Drama', 'Fantasy']",7.8
2512,11584,Roxanne,"['comedy', 'romance'] ['steve martin', 'daryl hannah', 'rick rossovich'] ['fred schepisi'] firemen loveletter inferioritycomplex nose rivalry student colleague",/c2XSGkpAIIof6Oi8Sr6wBvwt1Lk.jpg,"['Comedy', 'Romance']",6.4
2513,11884,The Last Starfighter,"['adventure', 'science fiction', 'action'] ['lance guest', 'catherine mary stewart', 'suzanne snyder'] ['nick castle'] flyingcar android trailerpark shapeshifting spacemarine fighterpilot games alien lasergun 1980s arcadegame universaltranslator",/an1H0DPADLDlEsiUy8vE9AWqrhm.jpg,"['Adventure', 'Science Fiction', 'Action']",6.5
2514,558,Spider-Man 2,"['action', 'adventure', 'fantasy'] ['tobey maguire', 'kirsten dunst', 'james franco'] ['sam raimi'] dualidentity loveofone'slife pizzaboy marvelcomic sequel superhero doctor scientist tentacle death supervillain",/qtBFrsEQ4oXW8sKvRxkKnYuPLg.jpg,"['Action', 'Adventure', 'Fantasy']",6.7
2515,80,Before Sunset,"['drama', 'romance'] ['ethan hawke', 'julie delpy', 'vernon dobtcheff'] ['richard linklater'] paris journalist dialogue talking soulmates walking bookshop loveofone'slife author",/gycdE1ARByGQcK4fYR2mgpU6OO.jpg,"['Drama', 'Romance']",7.6
2516,9477,King Arthur,"['adventure', 'war', 'history'] ['clive owen', 'ioan gruffudd', 'keira knightley'] ['antoine fuqua'] merlin kingarthur sirlancelot guinevere",/kKHayVkXaF3EZDx0ybkaWypJECJ.jpg,"['Adventure', 'War', 'History']",6.1
2517,8699,Anchorman: The Legend of Ron Burgundy,"['comedy'] ['will ferrell', 'christina applegate', 'paul rudd'] ['adam mckay'] journalism sexism ladder panda tvshowinfilm mustache misogynist newsroom teleprompter gangwarfare aftercreditsstinger duringcreditsstinger newsspoof",/hafNeozn8Q4K6enP2ux5MTMCHjH.jpg,['Comedy'],6.7
2518,9893,Sleepover,"['comedy', 'family'] ['alexa penavega', 'mika boorem', 'jane lynch'] ['joe nussbaum'] highschool scavengerhunt teenagecrush slumberparty teenager teencomedy",/zpg20Cc2MbQWySSaec19h06vEWc.jpg,"['Comedy', 'Family']",5.4
2519,11247,A Cinderella Story,"['comedy'] ['hilary duff', 'jennifer coolidge', 'chad michael murray'] ['mark rosman'] jealousy cinderella work stepmother highschool schoolparty orphan teenager disguise americanfootballplayer teenageromance stepsister modernfairytale",/lzIjehNqNCFOuCRT9xJ2FYf1WPS.jpg,['Comedy'],6.1
2520,2048,"I, Robot","['action', 'science fiction'] ['will smith', 'bridget moynahan', 'alan tudyk'] ['alex proyas'] suicide artificialintelligence manvsmachine chicago basedonnovel hero future law dystopia police murder robot 3d humanoidrobot",/2mkFzf168xJrV6Leqq0bjqOlJCK.jpg,"['Action', 'Science Fiction']",6.7
2521,436,Maria Full of Grace,"['drama', 'thriller', 'crime'] ['catalina sandino moreno', 'guilied lopez', 'yenny paola vega'] ['joshua marston'] individual newyork adolescence colombia drugtraffic cocaine drugcrime illegalimmigration maquiladora airplane bravery teacher pregnancy selfesteem",/s9xK1tr8e6nFv8mxNpqZcOHEOnh.jpg,"['Drama', 'Thriller', 'Crime']",6.9
2522,2502,The Bourne Supremacy,"['action', 'drama', 'thriller'] ['matt damon', 'franka potente', 'brian cox'] ['paul greengrass'] berlin assassin basedonnovel amnesia sniper lie sequel suspense ontherun shootout espionage violence footchase carchase explodinghouse thoughguy oneagainstmany railcar darkpast moscow handtohandcombat",/jXwZgmqOtsqsXuB9oGhocOAegCM.jpg,"['Action', 'Drama', 'Thriller']",7.2
2523,314,Catwoman,"['action', 'crime'] ['halle berry', 'benjamin bratt', 'sharon stone'] ['pitof'] whiterussian sex dccomics beauty sexism basketball superheroine femaleprotagonist evilcorporation catwoman maskedsuperhero catlady",/3E1XPZ2lZmL4lJV1KSUi1jaSx3w.jpg,"['Action', 'Crime']",4.2
2524,15244,A Man Escaped,"['thriller', 'drama', 'war'] ['françois leterrier', 'charles le clainche', 'maurice beerblock'] ['robert bresson'] prison nazis rope escape religion escapedconvict spoon train",/7f8ROxooI3fn85CVqIG5QwPFsdE.jpg,"['Thriller', 'Drama', 'War']",8.0
2525,1040,The Leopard,"['drama'] ['burt lancaster', 'alain delon', 'claudia cardinale'] ['luchino visconti'] civilwar sicily pastor countryestate monarchy arrangedmarriage power ambition officer powertakeover politicalinstability palermo bourbon naples opportunist plan praise war decadence",/suzpV7qrrFwo1qlnDwCn5ve1bxN.jpg,['Drama'],7.8
2526,14462,The Manchurian Candidate,"['drama', 'thriller', 'mystery'] ['denzel washington', 'meryl streep', 'liev schreiber'] ['jonathan demme'] senator gulfwar canoe kuwait conspiracy warhero u.s.congress implant",/7gZZ6Qk2TZf4bEXHYbBEFlH8emJ.jpg,"['Drama', 'Thriller', 'Mystery']",6.2
2527,14623,Thunderbirds,"['action', 'adventure', 'comedy', 'family', 'fantasy', 'science fiction'] ['brady corbet', 'soren fulton', 'debora weston'] ['jonathan frakes'] secretorganization basedontvseries goldengatebridge locker oilrig  teenagehero soakedclothes thunderbirds",/4rv0fgJkPnzlDmhaANC72ipz9MT.jpg,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",4.2
2528,6947,The Village,"['drama', 'mystery', 'thriller'] ['bryce dallas howard', 'joaquin phoenix', 'adrien brody'] ['m. night shyamalan'] secret forest ruralsetting blindness courtship mentallyhandicappedman humannature aura romantic villagecouncil",/v7UvYtKfIVaHLaHwVgfalyrK7Ho.jpg,"['Drama', 'Mystery', 'Thriller']",6.2
2529,401,Garden State,"['comedy', 'drama', 'romance'] ['zach braff', 'natalie portman', 'ian holm'] ['zach braff'] newjersey paraplegic lossofmother expensiverestaurant popculture ecstasy strangeness epilepsy lethargy answeringmachine difficultchildhood unsociability single marijuana losangeles psychiatrist gravedigger",/u7IASCZ02Q94SYklSIR2609inis.jpg,"['Comedy', 'Drama', 'Romance']",7.1
2530,1538,Collateral,"['drama', 'crime', 'thriller'] ['tom cruise', 'jamie foxx', 'jada pinkett smith'] ['michael mann'] california taxi assassin hostage taxidriver fbi hitman police losangeles murderer crime criminal gunviolence",/fmkv2eRuYCTq7A5jzMBNgoNe1vA.jpg,"['Drama', 'Crime', 'Thriller']",7.0
2531,14846,Little Black Book,"['comedy', 'romance', 'drama'] ['brittany murphy', 'holly hunter', 'kathy bates'] ['nick hurran'] plan",/mSuq5kvyj43uQzasMzbDIlIrkxS.jpg,"['Comedy', 'Romance', 'Drama']",5.2
2532,2577,Code 46,"['drama', 'romance', 'science fiction', 'thriller'] ['tim robbins', 'samantha morton', 'nabil elouahabi'] ['michael winterbottom'] seattle shanghai future insurancesalesman dystopia",/lOEo7iG0FV6mxpvl8IQoSvsGSC3.jpg,"['Drama', 'Romance', 'Science Fiction', 'Thriller']",6.2
2533,11282,Harold & Kumar Go to White Castle,"['comedy', 'adventure'] ['john cho', 'kal penn', 'paula garcés'] ['danny leiner'] brotherbrotherrelationship amsterdam trip roadtrip cannabis marijuana policechase smokingmarijuana buddy stoner fastfood onenight buddycomedy munchies cropcircle richparents carsiren bloodspurting",/wmLW4WTxXTTzD3nruLVWTl3m55b.jpg,"['Comedy', 'Adventure']",6.6
2534,11130,The Princess Diaries 2: Royal Engagement,"['comedy', 'drama', 'family', 'romance'] ['anne hathaway', 'julie andrews', 'héctor elizondo'] ['garry marshall'] coronation duty marriage fallinginlove",/w9Z7A0GHEhIp7etpj0vyKOeU1Wx.jpg,"['Comedy', 'Drama', 'Family', 'Romance']",6.0
2535,395,AVP: Alien vs. Predator,"['adventure', 'science fiction', 'action'] ['sanaa lathan', 'raoul bova', 'ewen bremner'] ['paul w.s. anderson'] savingtheworld predator laserpointer spacemarine pyramid praise alien xenomorph",/9xzRKUBIqLwhhOYtcE7P1BbWXP9.jpg,"['Adventure', 'Science Fiction', 'Action']",5.6
2536,10762,Without a Paddle,"['action', 'adventure', 'comedy', 'thriller'] ['seth green', 'matthew lillard', 'dax shepard'] ['steven brill'] deathofafriend treasurehunt",/oZDbFtTnTwW5GSfyaGFGaYxDBgD.jpg,"['Action', 'Adventure', 'Comedy', 'Thriller']",5.3
2537,11026,Exorcist: The Beginning,"['horror', 'mystery', 'thriller'] ['stellan skarsgård', 'izabella scorupco', ""james d'arcy""] ['renny harlin'] secret obsession exorcism remake priest goodvsevil paganism devil archaeologist demonicpossession relic crisisoffaith archaeologicaldig",/6ZX7GVR6uTTNzYPMNeECXjytAPa.jpg,"['Horror', 'Mystery', 'Thriller']",4.7
2538,11237,Anacondas: The Hunt for the Blood Orchid,"['adventure', 'action', 'horror', 'science fiction', 'thriller'] ['johnny messner', 'kadee strickland', 'matthew marsden'] ['dwight h. little'] snake expedition traitor research orchid jungle animalhorror",/kgTZK00U6fMMXj8C4G6174ZZUe7.jpg,"['Adventure', 'Action', 'Horror', 'Science Fiction', 'Thriller']",4.9
2539,8080,Suspect Zero,"['crime', 'thriller'] ['carrie-anne moss', 'aaron eckhart', 'ben kingsley'] ['e. elias merhige'] serialkiller",/hn5w4XwpW7RjyVUyXB39KUHxCwi.jpg,"['Crime', 'Thriller']",5.5
2540,11208,Wicker Park,"['drama', 'mystery', 'romance', 'thriller'] ['josh hartnett', 'rose byrne', 'matthew lillard'] ['paul mcguigan'] loveofone'slife leave look-alike intrigue",/hAnpWtzF63Euilry4MNX2xyCKLM.jpg,"['Drama', 'Mystery', 'Romance', 'Thriller']",6.7
2541,9759,Cellular,"['action', 'adventure', 'crime', 'thriller'] ['chris evans', 'kim basinger', 'jason statham'] ['david r. ellis'] bank mobilephone telephone weapon police duringcreditsstinger",/wguhhHAHoh2ECwjf5oHRH0P9ial.jpg,"['Action', 'Adventure', 'Crime', 'Thriller']",6.1
2542,1577,Resident Evil: Apocalypse,"['horror', 'action', 'science fiction'] ['milla jovovich', 'sienna guillory', 'oded fehr'] ['alexander witt'] martialarts mutant dystopia rescue conspiracy evilcorporation zombie basedonvideogame",/iSuDk6sbkbjnLfB5rftMlyiJfh4.jpg,"['Horror', 'Action', 'Science Fiction']",6.1
2543,5137,Sky Captain and the World of Tomorrow,"['mystery', 'action', 'thriller', 'science fiction', 'adventure'] ['jude law', 'gwyneth paltrow', 'giovanni ribisi'] ['kerry conran'] londonengland himalaya journalist killerrobot computerwar robot",/7tO8s7n6Hga2y0NIUT0aoGQelPG.jpg,"['Mystery', 'Action', 'Thriller', 'Science Fiction', 'Adventure']",5.7
2544,11823,Wimbledon,"['comedy', 'romance'] ['kirsten dunst', 'paul bettany', 'sam neill'] ['richard loncraine'] tennis newlove tennisplayer australia wimbledon",/nwFbj6gXVhbf0vCvCyVUUlD5AdB.jpg,"['Comedy', 'Romance']",6.0
2545,13969,First Daughter,"['comedy', 'drama', 'family', 'romance'] ['katie holmes', 'marc blucas', 'michael keaton'] ['forest whitaker'] usapresident undercover college daughter romanticcomedy firstlady lying youngadult secretserviceagent overprotectivefather",/qo1ZnZfbf77FYAGPp1fIx50BPUc.jpg,"['Comedy', 'Drama', 'Family', 'Romance']",5.4
2546,10145,The Forgotten,"['crime', 'drama', 'horror', 'mystery', 'science fiction', 'thriller'] ['julianne moore', 'anthony edwards', 'jessica hecht'] ['joseph ruben'] lossofson motel airplane delusion grief memory shotintheback sexualtension airplanecrash medication psychiatrist erasedmemory",/lr1jcoacf5EEdqeUAYqDlFXs4hs.jpg,"['Crime', 'Drama', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",5.5
2547,1653,The Motorcycle Diaries,"['drama'] ['gael garcía bernal', 'rodrigo de la serna', 'mercedes morán'] ['walter salles'] brazilian revolution communist asthma peru chile cubanrevolution cheguevara argentina motorcycle guajirapeninsula lepercolony biochemist",/uNMLsBv48WwIohS7n5DVe1fsFcb.jpg,['Drama'],7.2
2548,747,Shaun of the Dead,"['horror', 'comedy'] ['simon pegg', 'nick frost', 'kate ashfield'] ['edgar wright'] recordcollection flower cheese pub surrey romanticcomedy zombie english tvshowinfilm cricketbat brokenbottle survivalhorror britishpub englishpub you'vegotredonyou",/ssY4EvRvufUZooNq1buRUrW7lCX.jpg,"['Horror', 'Comedy']",7.5
2549,4176,Murder on the Orient Express,"['drama', 'thriller', 'mystery'] ['albert finney', 'lauren bacall', 'martin balsam'] ['sidney lumet'] detective repayment orientexpress investigation trainride murdermystery",/66B9pHWl2KU7CwB3xcBNYvEo2CH.jpg,"['Drama', 'Thriller', 'Mystery']",6.9
2550,11177,Mask,"['drama'] ['cher', 'sam elliott', 'eric stoltz'] ['peter bogdanovich'] deformation rocker fallinginlove disabled",/gAeyhf3xCcwS339aiWE2DG7rMgA.jpg,['Drama'],7.0
2551,1492,1492: Conquest of Paradise,"['action', 'adventure', 'drama', 'history'] ['gérard depardieu', 'armand assante', 'sigourney weaver'] ['ridley scott'] indigenous discoveryofamerica thenewworld christophercolumbus 15thcentury",/bdrP911VLCPBX7AGgYRT3Dlr1OD.jpg,"['Action', 'Adventure', 'Drama', 'History']",6.1
2552,8689,Cannibal Holocaust,"['adventure', 'horror'] ['robert kerman', 'perry pirkanen', 'luca barbareschi'] ['ruggero deodato'] malenudity femalenudity erection filmteam horror tribe jungle torture cannibal southamerica penis filmcrew foundfootage amazonrainforest missing videonasty cannibalism amazontribe",/r0VmAFHWAqlaraVg0krIEhDCPWH.jpg,"['Adventure', 'Horror']",5.8
2553,10555,Shark Tale,"['animation', 'action', 'comedy', 'family'] ['will smith', 'robert de niro', 'renée zellweger'] ['vicky jenson', 'bibo bergeron', 'rob letterman'] fish hero missionofmurder threattodeath secretlove animation shark womandirector",/zSHqX4qklYrHMEcv2GiHG5UwVsz.jpg,"['Animation', 'Action', 'Comedy', 'Family']",5.8
2554,11128,Ladder 49,"['drama', 'action', 'thriller'] ['joaquin phoenix', 'john travolta', 'jacinda barrett'] ['jay russell'] ledge practicaljoke",/opgPMSdkXsTOB5W169VlivKyaZQ.jpg,"['Drama', 'Action', 'Thriller']",6.2
2555,1599,I Heart Huckabees,"['comedy', 'romance'] ['jason schwartzman', 'dustin hoffman', 'lily tomlin'] ['david o. russell'] sex detective jealousy humor protest wife celebrity rivalry independentfilm religion universe anger nature husband existentialism enviroment issues",/xMVGVA3MAWtBcLIsfkYLa31n241.jpg,"['Comedy', 'Romance']",6.2
